"date"	"U200"	"T200"	"Vwmin"	"Vwmax"	"Vwsred"	"Kwmin"	"Kwmax"	"Kwsred"	"Zas"	"Vzas"	"T5"	"T5max"	"T5min"	"Op"	"Press"	"Level"	"Irr_dur"	"U200"	"T200"	"Press"	"Op"	"Irr_dur"	"T5"	"Level"	"T5min"	"T5max"	"Vwmax"	"Vwsred"	"Vwmin"	"Kwsred"	"Kwmax"	"Kwmin"	"Zas"	"Vzas"
"2021-01-02 14:40:00"	    95	   0,8	   0,6	   3,1	   1,5	    90	   174	   141	     1	  12,8	   0,8	   0,9	   0,6	   0,0	   998	     0	     0	    95	   0,8	   998	   0,0	     0	   0,8	     0	   0,6	   0,9	   3,1	   1,5	   0,6	   141	   174	    90	     1	  12,8
"2021-01-02 14:50:00"	    95	   0,9	   0,0	   2,4	   1,0	    90	   191	   137	     1	  12,8	   0,7	   0,8	   0,5	   0,0	   998	     0	     0	    95	   0,9	   998	   0,0	     0	   0,7	     0	   0,5	   0,8	   2,4	   1,0	   0,0	   137	   191	    90	     1	  12,8
"2021-01-02 15:00:00"	    96	   0,9	   0,0	   3,9	   1,3	   101	   191	   140	     1	  12,8	   0,6	   0,7	   0,5	   0,0	   998	     0	     0	    96	   0,9	   998	   0,0	     0	   0,6	     0	   0,5	   0,7	   3,9	   1,3	   0,0	   140	   191	   101	     1	  12,8
"2021-01-02 15:10:00"	    96	   1,0	   0,4	   6,0	   1,8	    73	   191	   143	     1	  12,8	   0,5	   0,7	   0,4	   0,0	   998	     0	     0	    96	   1,0	   998	   0,0	     0	   0,5	     0	   0,4	   0,7	   6,0	   1,8	   0,4	   143	   191	    73	     1	  12,8
"2021-01-02 15:20:00"	    96	   0,8	   0,3	   4,6	   1,4	    73	   168	   137	     1	  12,9	   0,5	   0,6	   0,4	   0,0	   998	     0	     0	    96	   0,8	   998	   0,0	     0	   0,5	     0	   0,4	   0,6	   4,6	   1,4	   0,3	   137	   168	    73	     1	  12,9
"2021-01-02 15:30:00"	    96	   0,8	   0,0	   4,8	   1,3	    67	   168	   125	     1	  12,8	   0,5	   0,6	   0,3	   0,0	   999	     0	     0	    96	   0,8	   999	   0,0	     0	   0,5	     0	   0,3	   0,6	   4,8	   1,3	   0,0	   125	   168	    67	     1	  12,8
"2021-01-02 15:40:00"	    97	   0,7	   0,3	   5,7	   1,4	    61	   174	   125	     1	  12,8	   0,3	   0,6	   0,3	   0,0	   998	     0	     0	    97	   0,7	   998	   0,0	     0	   0,3	     0	   0,3	   0,6	   5,7	   1,4	   0,3	   125	   174	    61	     1	  12,8
"2021-01-02 15:50:00"	    97	   0,8	   0,0	   2,2	   0,9	    90	   168	   133	     1	  12,8	   0,5	   0,6	   0,3	   0,0	   999	     0	     0	    97	   0,8	   999	   0,0	     0	   0,5	     0	   0,3	   0,6	   2,2	   0,9	   0,0	   133	   168	    90	     1	  12,8
"2021-01-02 16:00:00"	    97	   0,8	   0,5	   3,5	   1,3	    95	   196	   129	     1	  12,8	   0,5	   0,5	   0,3	   0,0	   999	     0	     0	    97	   0,8	   999	   0,0	     0	   0,5	     0	   0,3	   0,5	   3,5	   1,3	   0,5	   129	   196	    95	     1	  12,8
"2021-01-02 16:10:00"	    97	   0,7	   0,5	   3,6	   1,2	   101	   174	   131	     1	  12,8	   0,4	   0,5	   0,3	   0,0	   999	     0	     0	    97	   0,7	   999	   0,0	     0	   0,4	     0	   0,3	   0,5	   3,6	   1,2	   0,5	   131	   174	   101	     1	  12,8
"2021-01-02 16:20:00"	    98	   0,7	   0,0	   3,0	   1,4	    90	   185	   132	     1	  12,9	   0,4	   0,5	   0,3	   0,0	   999	     0	     0	    98	   0,7	   999	   0,0	     0	   0,4	     0	   0,3	   0,5	   3,0	   1,4	   0,0	   132	   185	    90	     1	  12,9
"2021-01-02 16:30:00"	    98	   0,7	   0,2	   3,0	   1,1	    78	   185	   134	     1	  12,8	   0,4	   0,5	   0,3	   0,0	   999	     0	     0	    98	   0,7	   999	   0,0	     0	   0,4	     0	   0,3	   0,5	   3,0	   1,1	   0,2	   134	   185	    78	     1	  12,8
"2021-01-02 16:40:00"	    98	   0,7	   0,0	   6,9	   0,9	    84	   185	   134	     1	  12,8	   0,4	   0,5	   0,3	   0,0	   999	     0	     0	    98	   0,7	   999	   0,0	     0	   0,4	     0	   0,3	   0,5	   6,9	   0,9	   0,0	   134	   185	    84	     1	  12,8
"2021-01-02 16:50:00"	    98	   0,8	   0,4	   2,1	   0,9	    84	   163	   121	     1	  12,8	   0,5	   0,6	   0,3	   0,0	   999	     0	     0	    98	   0,8	   999	   0,0	     0	   0,5	     0	   0,3	   0,6	   2,1	   0,9	   0,4	   121	   163	    84	     1	  12,8
"2021-01-02 17:00:00"	    99	   0,8	   0,4	   2,1	   1,1	    78	   180	   123	     1	  12,9	   0,5	   0,6	   0,4	   0,0	   999	     0	     0	    99	   0,8	   999	   0,0	     0	   0,5	     0	   0,4	   0,6	   2,1	   1,1	   0,4	   123	   180	    78	     1	  12,9
"2021-01-02 17:10:00"	    99	   0,8	   0,0	   2,3	   1,0	    73	   163	   119	     1	  12,8	   0,5	   0,6	   0,4	   0,0	   999	     0	     0	    99	   0,8	   999	   0,0	     0	   0,5	     0	   0,4	   0,6	   2,3	   1,0	   0,0	   119	   163	    73	     1	  12,8
"2021-01-02 17:20:00"	    99	   0,8	   0,2	   3,0	   0,9	    84	   168	   120	     1	  12,8	   0,4	   0,6	   0,4	   0,0	   999	     0	     0	    99	   0,8	   999	   0,0	     0	   0,4	     0	   0,4	   0,6	   3,0	   0,9	   0,2	   120	   168	    84	     1	  12,8
"2021-01-02 17:30:00"	    99	   0,9	   0,8	   3,7	   1,5	    67	   140	   120	     1	  12,8	   0,5	   0,6	   0,4	   0,0	   999	     0	     0	    99	   0,9	   999	   0,0	     0	   0,5	     0	   0,4	   0,6	   3,7	   1,5	   0,8	   120	   140	    67	     1	  12,8
"2021-01-02 17:40:00"	   100	   0,8	   0,0	   3,1	   1,5	    67	   174	   122	     1	  12,8	   0,4	   0,5	   0,3	   0,0	   999	     0	     0	   100	   0,8	   999	   0,0	     0	   0,4	     0	   0,3	   0,5	   3,1	   1,5	   0,0	   122	   174	    67	     1	  12,8
"2021-01-02 17:50:00"	   100	   0,8	   0,2	   4,6	   1,3	    84	   185	   123	     1	  12,8	   0,4	   0,6	   0,3	   0,0	   999	     0	     0	   100	   0,8	   999	   0,0	     0	   0,4	     0	   0,3	   0,6	   4,6	   1,3	   0,2	   123	   185	    84	     1	  12,8
"2021-01-02 18:00:00"	   100	   1,1	   0,3	   4,2	   1,3	    67	   168	   125	     1	  12,8	   0,6	   0,7	   0,4	   0,0	   999	     0	     0	   100	   1,1	   999	   0,0	     0	   0,6	     0	   0,4	   0,7	   4,2	   1,3	   0,3	   125	   168	    67	     1	  12,8
"2021-01-02 18:10:00"	   100	   1,0	   0,3	   4,2	   1,5	   101	   180	   135	     1	  12,8	   0,7	   0,7	   0,5	   0,0	   999	     0	     0	   100	   1,0	   999	   0,0	     0	   0,7	     0	   0,5	   0,7	   4,2	   1,5	   0,3	   135	   180	   101	     1	  12,8
"2021-01-02 18:20:00"	   100	   1,1	   0,4	   2,9	   1,2	    90	   185	   133	     1	  12,9	   0,8	   0,8	   0,6	   0,0	   999	     0	     0	   100	   1,1	   999	   0,0	     0	   0,8	     0	   0,6	   0,8	   2,9	   1,2	   0,4	   133	   185	    90	     1	  12,9
"2021-01-02 18:30:00"	   100	   1,1	   0,3	   5,7	   1,6	    90	   185	   138	     1	  12,8	   0,8	   0,8	   0,6	   0,0	   999	     0	     0	   100	   1,1	   999	   0,0	     0	   0,8	     0	   0,6	   0,8	   5,7	   1,6	   0,3	   138	   185	    90	     1	  12,8
"2021-01-02 18:40:00"	   101	   1,4	   0,4	   3,7	   1,3	    95	   191	   140	     1	  12,8	   0,9	   1,0	   0,7	   0,0	   999	     0	     0	   101	   1,4	   999	   0,0	     0	   0,9	     0	   0,7	   1,0	   3,7	   1,3	   0,4	   140	   191	    95	     1	  12,8
"2021-01-02 18:50:00"	   101	   1,3	   0,4	   3,6	   1,1	   106	   180	   138	     1	  12,8	   0,9	   1,0	   0,8	   0,0	   999	     0	     0	   101	   1,3	   999	   0,0	     0	   0,9	     0	   0,8	   1,0	   3,6	   1,1	   0,4	   138	   180	   106	     1	  12,8
"2021-01-02 19:00:00"	   101	   1,2	   0,3	   4,6	   1,1	    95	   185	   132	     1	  12,8	   0,9	   1,1	   0,8	   0,0	   999	     0	     0	   101	   1,2	   999	   0,0	     0	   0,9	     0	   0,8	   1,1	   4,6	   1,1	   0,3	   132	   185	    95	     1	  12,8
"2021-01-02 19:10:00"	   101	   1,2	   0,5	   4,9	   1,1	    95	   168	   127	     1	  12,8	   0,9	   1,1	   0,9	   0,0	   999	     0	     0	   101	   1,2	   999	   0,0	     0	   0,9	     0	   0,9	   1,1	   4,9	   1,1	   0,5	   127	   168	    95	     1	  12,8
"2021-01-02 19:20:00"	   101	   1,4	   0,2	   4,2	   1,1	   101	   168	   129	     1	  12,8	   1,0	   1,1	   0,9	   0,0	   999	     0	     0	   101	   1,4	   999	   0,0	     0	   1,0	     0	   0,9	   1,1	   4,2	   1,1	   0,2	   129	   168	   101	     1	  12,8
"2021-01-02 19:30:00"	   101	   1,3	   0,0	   4,6	   2,2	   101	   202	   135	     1	  12,8	   1,0	   1,1	   0,9	   0,0	   999	     0	     0	   101	   1,3	   999	   0,0	     0	   1,0	     0	   0,9	   1,1	   4,6	   2,2	   0,0	   135	   202	   101	     1	  12,8
"2021-01-02 19:40:00"	   100	   1,5	   0,4	   4,2	   1,2	    95	   180	   124	     1	  12,9	   1,0	   1,2	   1,0	   0,0	   999	     0	     0	   100	   1,5	   999	   0,0	     0	   1,0	     0	   1,0	   1,2	   4,2	   1,2	   0,4	   124	   180	    95	     1	  12,9
"2021-01-02 19:50:00"	   102	   1,5	   0,5	   3,6	   1,1	    90	   163	   124	     1	  12,8	   1,2	   1,2	   1,0	   0,0	   999	     0	     0	   102	   1,5	   999	   0,0	     0	   1,2	     0	   1,0	   1,2	   3,6	   1,1	   0,5	   124	   163	    90	     1	  12,8
"2021-01-02 20:00:00"	   102	   1,5	   0,4	   3,2	   1,1	   101	   180	   129	     1	  12,8	   1,1	   1,2	   1,0	   0,0	   999	     0	     0	   102	   1,5	   999	   0,0	     0	   1,1	     0	   1,0	   1,2	   3,2	   1,1	   0,4	   129	   180	   101	     1	  12,8
"2021-01-02 20:10:00"	   102	   1,5	   0,4	   4,2	   1,0	   101	   168	   133	     1	  12,8	   1,2	   1,3	   1,0	   0,0	   999	     0	     0	   102	   1,5	   999	   0,0	     0	   1,2	     0	   1,0	   1,3	   4,2	   1,0	   0,4	   133	   168	   101	     1	  12,8
"2021-01-02 20:20:00"	   102	   1,8	   0,3	   4,6	   1,2	   101	   151	   122	     1	  12,8	   1,2	   1,3	   1,1	   0,0	   999	     0	     0	   102	   1,8	   999	   0,0	     0	   1,2	     0	   1,1	   1,3	   4,6	   1,2	   0,3	   122	   151	   101	     1	  12,8
"2021-01-02 20:30:00"	   102	   1,5	   0,3	   4,6	   1,2	    90	   168	   124	     1	  12,8	   1,2	   1,3	   1,1	   0,0	   999	     0	     0	   102	   1,5	   999	   0,0	     0	   1,2	     0	   1,1	   1,3	   4,6	   1,2	   0,3	   124	   168	    90	     1	  12,8
"2021-01-02 20:40:00"	   102	   1,6	   0,3	   3,9	   1,2	   101	   151	   121	     1	  12,9	   1,2	   1,3	   1,1	   0,0	   999	     0	     0	   102	   1,6	   999	   0,0	     0	   1,2	     0	   1,1	   1,3	   3,9	   1,2	   0,3	   121	   151	   101	     1	  12,9
"2021-01-02 20:50:00"	   102	   1,7	   0,3	   3,3	   1,0	   106	   168	   127	     1	  12,8	   1,2	   1,3	   1,1	   0,0	   999	     0	     0	   102	   1,7	   999	   0,0	     0	   1,2	     0	   1,1	   1,3	   3,3	   1,0	   0,3	   127	   168	   106	     1	  12,8
"2021-01-02 21:00:00"	   100	   1,7	   0,4	   3,8	   1,1	    95	   146	   118	     1	  12,8	   1,2	   1,3	   1,1	   0,0	   999	     0	     0	   100	   1,7	   999	   0,0	     0	   1,2	     0	   1,1	   1,3	   3,8	   1,1	   0,4	   118	   146	    95	     1	  12,8
"2021-01-02 21:10:00"	   102	   1,6	   0,4	   4,3	   1,0	    84	   163	   124	     1	  12,8	   1,2	   1,3	   1,1	   0,0	   999	     0	     0	   102	   1,6	   999	   0,0	     0	   1,2	     0	   1,1	   1,3	   4,3	   1,0	   0,4	   124	   163	    84	     1	  12,8
"2021-01-02 21:20:00"	   102	   1,7	   0,3	   3,3	   1,0	    67	   151	   119	     1	  12,9	   1,3	   1,3	   1,1	   0,0	   999	     0	     0	   102	   1,7	   999	   0,0	     0	   1,3	     0	   1,1	   1,3	   3,3	   1,0	   0,3	   119	   151	    67	     1	  12,9
"2021-01-02 21:30:00"	   102	   1,8	   0,0	   3,2	   1,0	    95	   180	   130	     1	  12,8	   1,3	   1,4	   1,2	   0,1	   999	     0	     0	   102	   1,8	   999	   0,1	     0	   1,3	     0	   1,2	   1,4	   3,2	   1,0	   0,0	   130	   180	    95	     1	  12,8
"2021-01-02 21:40:00"	   102	   1,6	   0,0	   4,0	   1,1	    73	   157	   116	     1	  12,9	   1,3	   1,3	   1,1	   0,0	   999	     0	     0	   102	   1,6	   999	   0,0	     0	   1,3	     0	   1,1	   1,3	   4,0	   1,1	   0,0	   116	   157	    73	     1	  12,9
"2021-01-02 21:50:00"	   102	   1,8	   0,0	   4,0	   0,7	    67	   151	   110	     1	  12,8	   1,3	   1,4	   1,2	   0,0	   999	     0	     0	   102	   1,8	   999	   0,0	     0	   1,3	     0	   1,2	   1,4	   4,0	   0,7	   0,0	   110	   151	    67	     1	  12,8
"2021-01-02 22:00:00"	   102	   1,8	   0,0	   1,3	   0,4				     1	  12,9	   1,4	   1,4	   1,2	   0,2	   999	     0	     0	   102	   1,8	   999	   0,2	     0	   1,4	     0	   1,2	   1,4	   1,3	   0,4	   0,0				     1	  12,9
"2021-01-02 22:10:00"	   102	   1,9	   0,0	   1,5	   0,3				     1	  12,8	   1,4	   1,5	   1,3	   0,2	   999	     0	     0	   102	   1,9	   999	   0,2	     0	   1,4	     0	   1,3	   1,5	   1,5	   0,3	   0,0				     1	  12,8
"2021-01-02 22:20:00"	   102	   1,8	   0,0	   2,5	   0,3				     1	  12,9	   1,4	   1,5	   1,3	   0,2	   999	     0	     0	   102	   1,8	   999	   0,2	     0	   1,4	     0	   1,3	   1,5	   2,5	   0,3	   0,0				     1	  12,9
"2021-01-02 22:30:00"	   102	   1,9	   0,0	   3,0	   0,6	   315	    67	    22	     1	  12,8	   1,4	   1,5	   1,3	   0,1	   999	     0	     0	   102	   1,9	   999	   0,1	     0	   1,4	     0	   1,3	   1,5	   3,0	   0,6	   0,0	    22	    67	   315	     1	  12,8
"2021-01-02 22:40:00"	   102	   2,0	   0,0	   2,4	   0,5	   354	   112	    53	     1	  12,8	   1,4	   1,5	   1,3	   0,1	   999	     0	     0	   102	   2,0	   999	   0,1	     0	   1,4	     0	   1,3	   1,5	   2,4	   0,5	   0,0	    53	   112	   354	     1	  12,8
"2021-01-02 22:50:00"	   102	   1,8	   0,0	   4,6	   1,2	    56	   140	    91	     1	  12,9	   1,4	   1,5	   1,3	   0,0	   999	     0	     0	   102	   1,8	   999	   0,0	     0	   1,4	     0	   1,3	   1,5	   4,6	   1,2	   0,0	    91	   140	    56	     1	  12,9
"2021-01-02 23:00:00"	   102	   1,9	   0,0	   3,0	   0,3				     1	  12,9	   1,3	   1,5	   1,3	   0,0	   999	     0	     0	   102	   1,9	   999	   0,0	     0	   1,3	     0	   1,3	   1,5	   3,0	   0,3	   0,0				     1	  12,9
"2021-01-02 23:10:00"	   102	   2,0	   0,0	   3,7	   0,9	    16	   106	    57	     1	  12,8	   1,4	   1,4	   1,3	   0,0	   999	     0	     0	   102	   2,0	   999	   0,0	     0	   1,4	     0	   1,3	   1,4	   3,7	   0,9	   0,0	    57	   106	    16	     1	  12,8
"2021-01-02 23:20:00"	   102	   2,1	   0,0	   5,2	   0,9	    28	   151	    89	     1	  12,8	   1,4	   1,5	   1,3	   0,0	   999	     0	     0	   102	   2,1	   999	   0,0	     0	   1,4	     0	   1,3	   1,5	   5,2	   0,9	   0,0	    89	   151	    28	     1	  12,8
"2021-01-02 23:30:00"	   102	   1,8	   0,0	   2,5	   0,6	    67	   146	   114	     1	  12,9	   1,4	   1,5	   1,3	   0,0	   999	     0	     0	   102	   1,8	   999	   0,0	     0	   1,4	     0	   1,3	   1,5	   2,5	   0,6	   0,0	   114	   146	    67	     1	  12,9
"2021-01-02 23:40:00"	   102	   1,9	   0,0	   3,7	   1,0	    45	   157	    98	     1	  12,9	   1,4	   1,5	   1,3	   0,0	   999	     0	     0	   102	   1,9	   999	   0,0	     0	   1,4	     0	   1,3	   1,5	   3,7	   1,0	   0,0	    98	   157	    45	     1	  12,9
"2021-01-02 23:50:00"	   102	   2,0	   0,0	   5,6	   1,2	    39	   135	    74	     1	  12,8	   1,2	   1,5	   1,1	   0,0	   999	     0	     0	   102	   2,0	   999	   0,0	     0	   1,2	     0	   1,1	   1,5	   5,6	   1,2	   0,0	    74	   135	    39	     1	  12,8
"2021-01-03 00:00:00"	   102	   1,7	   0,0	   4,8	   1,0	    50	   146	    89	     1	  12,8	   0,5	   1,2	   0,5	   0,0	   999	     0	     0	   102	   1,7	   999	   0,0	     0	   0,5	     0	   0,5	   1,2	   4,8	   1,0	   0,0	    89	   146	    50	     1	  12,8
"2021-01-03 00:10:00"	   102	   1,5	   0,0	   3,7	   1,0	    39	   135	    79	     1	  12,8	   0,5	   0,8	   0,4	   0,0	   999	     0	     0	   102	   1,5	   999	   0,0	     0	   0,5	     0	   0,4	   0,8	   3,7	   1,0	   0,0	    79	   135	    39	     1	  12,8
"2021-01-03 00:20:00"	   102	   1,3	   0,0	   2,8	   0,6	    61	   135	    89	     1	  12,8	  -0,1	   0,5	  -0,1	   0,0	   999	     0	     0	   102	   1,3	   999	   0,0	     0	  -0,1	     0	  -0,1	   0,5	   2,8	   0,6	   0,0	    89	   135	    61	     1	  12,8
"2021-01-03 00:30:00"	   102	   1,1	   0,0	   1,4	   0,3				     1	  12,8	  -0,2	   0,0	  -0,3	   0,0	   999	     0	     0	   102	   1,1	   999	   0,0	     0	  -0,2	     0	  -0,3	   0,0	   1,4	   0,3	   0,0				     1	  12,8
"2021-01-03 00:40:00"	   102	   1,3	   0,0	   1,7	   0,5	    73	   146	   118	     1	  12,8	  -0,2	   0,0	  -0,3	   0,0	   999	     0	     0	   102	   1,3	   999	   0,0	     0	  -0,2	     0	  -0,3	   0,0	   1,7	   0,5	   0,0	   118	   146	    73	     1	  12,8
"2021-01-03 00:50:00"	   102	   0,9	   0,2	   2,8	   0,8	    78	   146	   117	     1	  12,8	   0,0	   0,0	  -0,3	   0,0	   999	     0	     0	   102	   0,9	   999	   0,0	     0	   0,0	     0	  -0,3	   0,0	   2,8	   0,8	   0,2	   117	   146	    78	     1	  12,8
"2021-01-03 01:00:00"	   102	   1,2	   0,0	   2,3	   1,1	    67	   146	   114	     1	  12,9	   0,3	   0,4	   0,0	   0,0	   999	     0	     0	   102	   1,2	   999	   0,0	     0	   0,3	     0	   0,0	   0,4	   2,3	   1,1	   0,0	   114	   146	    67	     1	  12,9
"2021-01-03 01:10:00"	   102	   1,4	   0,8	   5,9	   1,8	    84	   146	   119	     1	  12,8	   0,7	   0,8	   0,2	   0,0	   999	     0	     0	   102	   1,4	   999	   0,0	     0	   0,7	     0	   0,2	   0,8	   5,9	   1,8	   0,8	   119	   146	    84	     1	  12,8
"2021-01-03 01:20:00"	   102	   1,5	   0,5	   5,1	   1,4	    61	   151	   116	     1	  12,8	   0,8	   1,0	   0,6	   0,0	   999	     0	     0	   102	   1,5	   999	   0,0	     0	   0,8	     0	   0,6	   1,0	   5,1	   1,4	   0,5	   116	   151	    61	     1	  12,8
"2021-01-03 01:30:00"	   102	   1,5	   0,0	   3,0	   0,9	    67	   157	   111	     1	  12,8	   0,6	   0,9	   0,6	   0,0	   999	     0	     0	   102	   1,5	   999	   0,0	     0	   0,6	     0	   0,6	   0,9	   3,0	   0,9	   0,0	   111	   157	    67	     1	  12,8
"2021-01-03 01:40:00"	   102	   1,3	   0,0	   1,8	   0,8	    67	   157	   113	     1	  12,8	   0,5	   0,8	   0,4	   0,0	   999	     0	     0	   102	   1,3	   999	   0,0	     0	   0,5	     0	   0,4	   0,8	   1,8	   0,8	   0,0	   113	   157	    67	     1	  12,8
"2021-01-03 01:50:00"	   102	   1,5	   0,0	   3,4	   0,8	    67	   151	   108	     1	  12,8	   0,4	   0,7	   0,3	   0,0	   999	     0	     0	   102	   1,5	   999	   0,0	     0	   0,4	     0	   0,3	   0,7	   3,4	   0,8	   0,0	   108	   151	    67	     1	  12,8
"2021-01-03 02:00:00"	   102	   1,3	   0,0	   3,3	   1,0	    78	   157	   114	     1	  12,8	   0,4	   0,6	   0,3	   0,0	   999	     0	     0	   102	   1,3	   999	   0,0	     0	   0,4	     0	   0,3	   0,6	   3,3	   1,0	   0,0	   114	   157	    78	     1	  12,8
"2021-01-03 02:10:00"	   102	   1,3	   0,0	   2,6	   0,5	    78	   157	   117	     1	  12,8	   0,2	   0,5	   0,2	   0,0	   999	     0	     0	   102	   1,3	   999	   0,0	     0	   0,2	     0	   0,2	   0,5	   2,6	   0,5	   0,0	   117	   157	    78	     1	  12,8
"2021-01-03 02:20:00"	   102	   1,1	   0,0	   2,0	   0,5	    67	   140	   102	     1	  12,8	   0,0	   0,3	  -0,1	   0,0	   999	     0	     0	   102	   1,1	   999	   0,0	     0	   0,0	     0	  -0,1	   0,3	   2,0	   0,5	   0,0	   102	   140	    67	     1	  12,8
"2021-01-03 02:30:00"	   101	   1,1	   0,0	   2,4	   0,8	    45	   129	    91	     1	  12,8	   0,0	   0,0	  -0,2	   0,0	   999	     0	     0	   101	   1,1	   999	   0,0	     0	   0,0	     0	  -0,2	   0,0	   2,4	   0,8	   0,0	    91	   129	    45	     1	  12,8
"2021-01-03 02:40:00"	   102	   0,9	   0,0	   2,2	   0,6	    56	   135	    89	     1	  12,8	  -0,1	   0,0	  -0,3	   0,0	   999	     0	     0	   102	   0,9	   999	   0,0	     0	  -0,1	     0	  -0,3	   0,0	   2,2	   0,6	   0,0	    89	   135	    56	     1	  12,8
"2021-01-03 02:50:00"	   102	   1,1	   0,2	   5,2	   1,5	    61	   146	   110	     1	  12,8	   0,1	   0,1	  -0,2	   0,0	   999	     0	     0	   102	   1,1	   999	   0,0	     0	   0,1	     0	  -0,2	   0,1	   5,2	   1,5	   0,2	   110	   146	    61	     1	  12,8
"2021-01-03 03:00:00"	   102	   1,0	   0,0	   5,7	   1,6	    67	   157	   112	     1	  12,8	   0,2	   0,4	   0,0	   0,0	   999	     0	     0	   102	   1,0	   999	   0,0	     0	   0,2	     0	   0,0	   0,4	   5,7	   1,6	   0,0	   112	   157	    67	     1	  12,8
"2021-01-03 03:10:00"	   102	   1,1	   0,5	   2,7	   1,2	    50	   157	   107	     1	  12,8	   0,3	   0,4	   0,2	   0,0	   999	     0	     0	   102	   1,1	   999	   0,0	     0	   0,3	     0	   0,2	   0,4	   2,7	   1,2	   0,5	   107	   157	    50	     1	  12,8
"2021-01-03 03:20:00"	   102	   1,1	   0,0	   5,9	   1,7	    73	   196	   108	     1	  12,9	   0,3	   0,5	   0,1	   0,0	   999	     0	     0	   102	   1,1	   999	   0,0	     0	   0,3	     0	   0,1	   0,5	   5,9	   1,7	   0,0	   108	   196	    73	     1	  12,9
"2021-01-03 03:30:00"	   102	   1,0	   0,5	   4,7	   1,9	    61	   157	   113	     1	  12,9	   0,1	   0,4	   0,0	   0,0	   999	     0	     0	   102	   1,0	   999	   0,0	     0	   0,1	     0	   0,0	   0,4	   4,7	   1,9	   0,5	   113	   157	    61	     1	  12,9
"2021-01-03 03:40:00"	   102	   0,7	   0,0	   2,7	   1,3	    73	   168	   111	     1	  12,8	   0,0	   0,2	  -0,1	   0,0	   999	     0	     0	   102	   0,7	   999	   0,0	     0	   0,0	     0	  -0,1	   0,2	   2,7	   1,3	   0,0	   111	   168	    73	     1	  12,8
"2021-01-03 03:50:00"	   102	   0,7	   0,3	   2,8	   1,1	    56	   163	   120	     1	  12,8	  -0,4	   0,0	  -0,5	   0,0	   999	     0	     0	   102	   0,7	   999	   0,0	     0	  -0,4	     0	  -0,5	   0,0	   2,8	   1,1	   0,3	   120	   163	    56	     1	  12,8
"2021-01-03 04:00:00"	   102	   0,4	   0,4	   4,9	   1,2	    61	   163	   112	     1	  12,8	  -0,3	  -0,1	  -0,4	   0,0	   999	     0	     0	   102	   0,4	   999	   0,0	     0	  -0,3	     0	  -0,4	  -0,1	   4,9	   1,2	   0,4	   112	   163	    61	     1	  12,8
"2021-01-03 04:10:00"	   103	   0,4	   0,6	   6,3	   1,7	    56	   140	   113	     1	  12,8	  -0,4	  -0,1	  -0,4	   0,0	   999	     0	     0	   103	   0,4	   999	   0,0	     0	  -0,4	     0	  -0,4	  -0,1	   6,3	   1,7	   0,6	   113	   140	    56	     1	  12,8
"2021-01-03 04:20:00"	   103	   0,3	   0,0	   4,4	   1,1	    56	   151	   108	     1	  12,8	  -0,5	  -0,3	  -0,6	   0,0	   999	     0	     0	   103	   0,3	   999	   0,0	     0	  -0,5	     0	  -0,6	  -0,3	   4,4	   1,1	   0,0	   108	   151	    56	     1	  12,8
"2021-01-03 04:30:00"	   102	   0,0	   0,0	   3,2	   0,6	    45	   151	   107	     1	  12,8	  -1,0	  -0,5	  -1,0	   0,0	   999	     0	     0	   102	   0,0	   999	   0,0	     0	  -1,0	     0	  -1,0	  -0,5	   3,2	   0,6	   0,0	   107	   151	    45	     1	  12,8
"2021-01-03 04:40:00"	   103	   0,0	   0,0	  34,9	   0,9	    78	   151	   115	     1	  12,8	  -1,1	  -1,0	  -1,1	   0,0	   999	     0	     0	   103	   0,0	   999	   0,0	     0	  -1,1	     0	  -1,1	  -1,0	  34,9	   0,9	   0,0	   115	   151	    78	     1	  12,8
"2021-01-03 04:50:00"	   102	  -0,6	   0,0	   1,2	   0,2				     1	  12,8	  -1,5	  -1,0	  -1,5	   0,0	   999	     0	     0	   102	  -0,6	   999	   0,0	     0	  -1,5	     0	  -1,5	  -1,0	   1,2	   0,2	   0,0				     1	  12,8
"2021-01-03 05:00:00"	   103	  -0,7	   0,0	   3,3	   0,4				     1	  12,8	  -1,8	  -1,4	  -1,9	   0,0	   999	     0	     0	   103	  -0,7	   999	   0,0	     0	  -1,8	     0	  -1,9	  -1,4	   3,3	   0,4	   0,0				     1	  12,8
"2021-01-03 05:10:00"	   103	  -0,7	   0,0	   2,3	   0,5	    50	   140	   111	     1	  12,8	  -1,7	  -1,7	  -2,0	   0,0	   999	     0	     0	   103	  -0,7	   999	   0,0	     0	  -1,7	     0	  -2,0	  -1,7	   2,3	   0,5	   0,0	   111	   140	    50	     1	  12,8
"2021-01-03 05:20:00"	   103	  -1,0	   0,0	   2,1	   0,2				     1	  12,8	  -2,0	  -1,7	  -2,1	   0,0	   999	     0	     0	   103	  -1,0	   999	   0,0	     0	  -2,0	     0	  -2,1	  -1,7	   2,1	   0,2	   0,0				     1	  12,8
"2021-01-03 05:30:00"	   103	  -1,1	   0,0	   1,5	   0,1				     1	  12,8	  -2,3	  -1,8	  -2,4	   0,0	   999	     0	     0	   103	  -1,1	   999	   0,0	     0	  -2,3	     0	  -2,4	  -1,8	   1,5	   0,1	   0,0				     1	  12,8
